6,45,bubble,2018-04-04T20:30:09.044Z,147.9569441241218,682,0,Grid Item
6,46,bubble,2018-04-04T20:30:10.299Z,70.08642750670067,735,0,Grid Item
6,47,bubble,2018-04-04T20:30:11.468Z,106.8001980730606,704,0,Grid Item
6,48,bubble,2018-04-04T20:30:13.072Z,299.04929705465287,1084,0,Grid Item
6,49,bubble,2018-04-04T20:30:14.605Z,540.6039971741371,951,0,List Item
6,50,bubble,2018-04-04T20:30:16.217Z,362.32864200978094,969,0,Grid Item
6,51,bubble,2018-04-04T20:30:19.143Z,445.0487555356911,1051,0,Grid Item
6,52,bubble,2018-04-04T20:30:21.120Z,587.7493357310726,1161,0,List Item
6,53,bubble,2018-04-04T20:30:22.630Z,65.20693856819746,613,0,Grid Item
6,54,bubble,2018-04-04T20:30:24.196Z,425.0426826472063,984,0,Grid Item
6,55,bubble,2018-04-04T20:30:25.830Z,347.22212977149,930,0,List Item
6,56,bubble,2018-04-04T20:30:27.610Z,301.1632365124363,1325,0,Toolbar Item
6,57,bubble,2018-04-04T20:30:30.137Z,368.50748913976946,877,0,Grid Item
6,58,bubble,2018-04-04T20:30:31.678Z,477.0525855801064,907,0,List Item
6,59,bubble,2018-04-04T20:30:32.753Z,93.70349411011831,572,0,Grid Item
6,60,bubble,2018-04-04T20:30:34.620Z,393.2907571859534,1222,0,List Item
6,61,fixBubble,2018-04-04T20:31:30.590Z,363.11810378895973,914,0,List Item
6,62,fixBubble,2018-04-04T20:31:32.178Z,298.95090738300127,1017,0,Toolbar Item
6,63,fixBubble,2018-04-04T20:31:33.829Z,424.48571156363977,791,0,Grid Item
6,64,fixBubble,2018-04-04T20:31:35.710Z,370.55418936376805,1116,0,List Item
6,65,fixBubble,2018-04-04T20:31:37.320Z,699.882531221015,1122,0,Toolbar Item
6,66,fixBubble,2018-04-04T20:31:39.032Z,615.6505153746637,984,0,Grid Item
6,67,fixBubble,2018-04-04T20:31:40.736Z,412.15360549014736,874,0,List Item
6,68,fixBubble,2018-04-04T20:31:42.192Z,624.6106943762724,922,0,Grid Item
6,69,fixBubble,2018-04-04T20:31:43.843Z,402.9869660925629,829,0,Grid Item
6,70,fixBubble,2018-04-04T20:31:45.670Z,349.9026933688215,952,0,List Item
6,71,fixBubble,2018-04-04T20:31:47.180Z,407.0753700589913,976,0,List Item
6,72,fixBubble,2018-04-04T20:31:48.698Z,364.6803322760026,907,0,List Item
6,73,fixBubble,2018-04-04T20:31:50.533Z,372.48561333372095,967,0,List Item
6,74,fixBubble,2018-04-04T20:31:52.061Z,225.29829020746664,862,0,Grid Item
6,75,fixBubble,2018-04-04T20:31:53.758Z,410.47826681774205,952,0,Toolbar Item
6,76,fixBubble,2018-04-04T20:31:56.423Z,393.6298477851446,1402,1,List Item
6,77,fixBubble,2018-04-04T20:31:58.049Z,241.94337153494703,983,0,Toolbar Item
6,78,fixBubble,2018-04-04T20:31:59.754Z,407.2775092225545,1185,0,List Item
6,79,fixBubble,2018-04-04T20:32:15.086Z,456.39631296496077,1009,0,List Item
6,80,fixBubble,2018-04-04T20:32:16.518Z,394.21804884000846,906,0,Toolbar Item
6,81,fixBubble,2018-04-04T20:32:18.167Z,216.6778301700304,952,0,Grid Item
6,82,fixBubble,2018-04-04T20:32:20.166Z,470.42574530049484,1054,0,List Item
6,83,fixBubble,2018-04-04T20:32:21.832Z,435.655261648179,1031,0,List Item
6,84,fixBubble,2018-04-04T20:32:23.884Z,632.8449607423198,1125,0,Grid Item
6,85,fixBubble,2018-04-04T20:32:25.719Z,544.9318375316655,1069,0,Toolbar Item
6,86,fixBubble,2018-04-04T20:32:27.191Z,117.19452764515438,665,0,Grid Item
6,87,fixBubble,2018-04-04T20:32:28.987Z,395.99292293864346,852,0,Toolbar Item
6,88,fixBubble,2018-04-04T20:32:30.917Z,469.20915571787657,1116,0,Grid Item
6,89,fixBubble,2018-04-04T20:32:32.279Z,154.990669159939,728,0,Toolbar Item
6,90,fixBubble,2018-04-04T20:32:34.215Z,579.0491080976798,1237,0,Grid Item
6,91,fixBubble,2018-04-04T20:32:35.882Z,515.5492162565323,1022,0,List Item
6,92,fixBubble,2018-04-04T20:32:37.539Z,213.56461560222658,984,0,Toolbar Item
6,93,fixBubble,2018-04-04T20:32:39.033Z,515.2953588202495,922,0,List Item
6,94,fixBubble,2018-04-04T20:32:40.188Z,62.596883754283034,551,0,Grid Item
6,95,fixBubble,2018-04-04T20:32:41.783Z,315.51395694593805,1083,0,Grid Item
6,96,fixBubble,2018-04-04T20:32:42.999Z,310.9646195127645,612,0,Grid Item
6,97,fixBubble,2018-04-04T20:32:44.418Z,335.0373409666665,807,0,List Item
6,98,fixBubble,2018-04-04T20:32:46.073Z,523.3580697715873,1130,0,List Item
6,99,fixBubble,2018-04-04T20:32:48.165Z,384.0449446833515,1113,0,List Item
6,100,fixBubble,2018-04-04T20:32:49.591Z,83.23127420196904,689,0,Toolbar Item
6,101,fixBubble,2018-04-04T20:32:51.188Z,401.43563622101556,1062,0,Toolbar Item
6,102,fixBubble,2018-04-04T20:32:52.628Z,569.8802894484536,953,0,Grid Item
6,103,fixBubble,2018-04-04T20:32:54.338Z,331.2880463913496,774,0,List Item
6,104,fixBubble,2018-04-04T20:32:56.068Z,389.8214904691029,1216,0,List Item
6,105,fixBubble,2018-04-04T20:32:57.746Z,567.702062552416,1028,0,Grid Item
6,106,fixBubble,2018-04-04T20:32:59.173Z,361.6234675958882,715,0,List Item
6,107,fixBubble,2018-04-04T20:33:01.023Z,596.6865551001855,1207,0,Toolbar Item
6,108,fixBubble,2018-04-04T20:33:05.050Z,424.59351953108416,866,0,Grid Item
6,109,fixBubble,2018-04-04T20:33:06.638Z,143.83634732395262,566,0,Grid Item
6,110,fixBubble,2018-04-04T20:33:07.933Z,311.4375853454914,721,0,Grid Item
6,111,fixBubble,2018-04-04T20:33:09.605Z,375.4180930289051,990,0,List Item
6,112,fixBubble,2018-04-04T20:33:11.155Z,280.24713618878303,961,0,List Item
6,113,fixBubble,2018-04-04T20:33:12.695Z,763.2037862398515,1084,0,Grid Item
6,114,fixBubble,2018-04-04T20:33:14.276Z,364.3881094847863,783,0,Grid Item
6,115,fixBubble,2018-04-04T20:33:15.700Z,379.21503748243595,781,0,List Item
6,116,fixBubble,2018-04-04T20:33:17.173Z,528.2229832564828,1007,0,Toolbar Item
6,117,fixBubble,2018-04-04T20:33:19.078Z,413.6341914597702,905,0,Grid Item
6,118,fixBubble,2018-04-04T20:33:20.419Z,209.96102579453995,666,0,Grid Item
6,119,fixBubble,2018-04-04T20:33:22.015Z,443.6417130399773,914,0,List Item
6,120,fixBubble,2018-04-04T20:33:25.415Z,400.29140302332866,790,0,Grid Item
6,121,halo,2018-04-04T20:33:48.701Z,531.7725611348458,1232,0,List Item
6,122,halo,2018-04-04T20:33:50.653Z,295.432259306533,1163,0,Grid Item
6,123,halo,2018-04-04T20:33:53.085Z,446.8575635011685,1813,1,List Item
6,124,halo,2018-04-04T20:33:55.068Z,343.58566199700056,1092,0,List Item
6,125,halo,2018-04-04T20:33:56.455Z,176.77618634501968,791,0,Toolbar Item
6,126,halo,2018-04-04T20:33:57.996Z,378.21982012569197,929,0,List Item
6,127,halo,2018-04-04T20:33:59.474Z,481.20890140951224,881,0,Grid Item
6,128,halo,2018-04-04T20:34:01.249Z,544.7198080191755,1138,0,List Item
6,129,halo,2018-04-04T20:34:03.208Z,407.732396663067,983,0,Grid Item
6,130,halo,2018-04-04T20:34:05.803Z,419.5223855988235,1122,0,List Item
6,131,halo,2018-04-04T20:34:07.390Z,525.9696347913133,1043,0,List Item
6,132,halo,2018-04-04T20:34:09.343Z,500.15184624152033,1123,0,List Item
6,133,halo,2018-04-04T20:34:11.365Z,196.50882937432613,1238,0,Toolbar Item
6,134,halo,2018-04-04T20:34:12.815Z,92.95560777040033,852,0,Toolbar Item
6,135,halo,2018-04-04T20:34:14.479Z,401.33722681984415,939,0,List Item
6,136,halo,2018-04-04T20:34:16.128Z,329.0847647179677,960,0,List Item
6,137,halo,2018-04-04T20:34:17.436Z,274.27510339441,750,0,List Item
6,138,halo,2018-04-04T20:34:18.652Z,263.1138676875093,749,0,List Item
6,139,halo,2018-04-04T20:34:20.111Z,343.2407239726895,1000,0,Grid Item
6,140,halo,2018-04-04T20:34:24.068Z,298.24087557438634,876,0,List Item
6,141,halo,2018-04-04T20:34:25.789Z,773.5171184642027,1187,0,Toolbar Item
6,142,halo,2018-04-04T20:34:27.336Z,157.3945514325449,749,0,Grid Item
6,143,halo,2018-04-04T20:34:29.413Z,443.85710752736765,1302,0,List Item
6,144,halo,2018-04-04T20:34:31.202Z,366.1379789483621,976,0,List Item
6,145,halo,2018-04-04T20:34:32.627Z,329.0244213041769,853,0,List Item
6,146,halo,2018-04-04T20:34:35.160Z,321.9186350188849,1828,0,Toolbar Item
6,147,halo,2018-04-04T20:34:38.437Z,385.44251456645605,853,0,List Item
6,148,halo,2018-04-04T20:34:40.172Z,420.5615822651057,1140,0,List Item
6,149,halo,2018-04-04T20:34:41.737Z,218.38233582973538,806,0,Grid Item
6,150,halo,2018-04-04T20:34:43.223Z,402.20270986049576,882,0,Grid Item
6,151,halo,2018-04-04T20:34:44.810Z,423.8721882672706,983,0,List Item
6,152,halo,2018-04-04T20:34:47.088Z,647.16422343546,1501,0,Grid Item
6,153,halo,2018-04-04T20:34:48.707Z,477.781259387274,976,0,Grid Item
6,154,halo,2018-04-04T20:34:50.559Z,523.584228427101,1178,0,List Item
6,155,halo,2018-04-04T20:34:52.432Z,314.7286049444791,1114,0,List Item
6,156,halo,2018-04-04T20:34:54.022Z,426.9700011651074,978,0,List Item
6,157,halo,2018-04-04T20:34:55.424Z,381.51267255113817,774,0,Grid Item
6,158,halo,2018-04-04T20:34:59.120Z,249.78942539645323,918,0,Grid Item
6,159,halo,2018-04-04T20:35:00.390Z,110.6851728760551,745,0,Toolbar Item
6,160,halo,2018-04-04T20:35:02.789Z,488.0166691038488,1836,1,List Item
6,161,halo,2018-04-04T20:35:04.416Z,719.8429389923276,993,0,Grid Item
6,162,halo,2018-04-04T20:35:06.414Z,548.6510336975946,1177,0,List Item
6,163,halo,2018-04-04T20:35:08.805Z,479.42105119064325,1083,0,List Item
6,164,halo,2018-04-04T20:35:10.665Z,351.8558218489384,975,0,Grid Item
6,165,halo,2018-04-04T20:35:12.369Z,445.0521815853695,1145,0,Grid Item
6,166,halo,2018-04-04T20:35:13.840Z,371.45942874856615,828,0,List Item
6,167,halo,2018-04-04T20:35:15.823Z,327.2441672873543,1563,0,Toolbar Item
6,168,halo,2018-04-04T20:35:17.643Z,385.2195893177214,922,0,List Item
6,169,halo,2018-04-04T20:35:19.472Z,520.4711992336009,1071,0,List Item
6,170,halo,2018-04-04T20:35:23.328Z,339.44671096604645,1357,0,Grid Item
6,171,halo,2018-04-04T20:35:25.077Z,424.7428570549904,1175,0,Grid Item
6,172,halo,2018-04-04T20:35:27.169Z,159.48862042942775,1232,0,Toolbar Item
6,173,halo,2018-04-04T20:35:28.889Z,534.4882546124263,1154,0,List Item
6,174,halo,2018-04-04T20:35:30.408Z,418.8854495467875,931,0,Grid Item
6,175,halo,2018-04-04T20:35:32.258Z,707.1188774240741,1039,0,Grid Item
6,176,halo,2018-04-04T20:35:34.449Z,503.2333275201228,1316,0,List Item
6,177,halo,2018-04-04T20:35:36.315Z,326.5424475159354,1100,0,Toolbar Item
6,178,halo,2018-04-04T20:35:38.231Z,356.42095171177317,1032,0,List Item
6,179,halo,2018-04-04T20:35:40.119Z,461.6292688360474,1208,0,List Item
6,180,halo,2018-04-04T20:35:43.217Z,591.9166172867288,1108,0,Grid Item
6,181,fixHalo,2018-04-04T20:37:56.562Z,450.8041087153096,1315,0,List Item
6,182,fixHalo,2018-04-04T20:37:58.638Z,108.18332839874324,1052,0,Toolbar Item
6,183,fixHalo,2018-04-04T20:38:00.606Z,595.826752641234,1161,0,List Item
6,184,fixHalo,2018-04-04T20:38:02.409Z,381.1986451501426,889,0,List Item
6,185,fixHalo,2018-04-04T20:38:04.152Z,550.5819595522182,1023,0,List Item
6,186,fixHalo,2018-04-04T20:38:05.896Z,311.39194729060785,844,0,List Item
6,187,fixHalo,2018-04-04T20:38:07.592Z,485.781349263944,1054,0,List Item
6,188,fixHalo,2018-04-04T20:38:09.379Z,273.8494021291302,943,0,Toolbar Item
6,189,fixHalo,2018-04-04T20:38:11.116Z,461.905422493955,952,0,List Item
6,190,fixHalo,2018-04-04T20:38:12.634Z,362.1280776771172,823,0,List Item
6,191,fixHalo,2018-04-04T20:38:13.879Z,239.75655795538708,658,0,Grid Item
6,192,fixHalo,2018-04-04T20:38:15.749Z,600.202680399454,1242,0,Toolbar Item
6,193,fixHalo,2018-04-04T20:38:17.676Z,679.7396615824116,1270,0,Toolbar Item
6,194,fixHalo,2018-04-04T20:38:19.534Z,505.81884805935937,1208,0,Grid Item
6,195,fixHalo,2018-04-04T20:38:24.195Z,402.52676315639343,1191,0,Toolbar Item
6,196,fixHalo,2018-04-04T20:38:25.661Z,110.68415665430648,775,0,Toolbar Item
6,197,fixHalo,2018-04-04T20:38:27.209Z,453.2906703448568,1006,0,Grid Item
6,198,fixHalo,2018-04-04T20:38:29.324Z,532.1122361493265,1046,0,Grid Item
6,199,fixHalo,2018-04-04T20:38:31.120Z,355.5252554970433,899,0,List Item
6,200,fixHalo,2018-04-04T20:38:33.058Z,522.7648794699666,1249,0,List Item
6,201,fixHalo,2018-04-04T20:38:34.784Z,270.3631494067992,915,0,Toolbar Item
6,202,fixHalo,2018-04-04T20:38:36.487Z,584.3537944270171,1051,0,Grid Item
6,203,fixHalo,2018-04-04T20:38:38.121Z,365.86849733895656,935,0,Grid Item
6,204,fixHalo,2018-04-04T20:38:39.625Z,85.96835178328774,821,0,Toolbar Item
6,205,fixHalo,2018-04-04T20:38:41.096Z,372.42901312545484,976,0,List Item
6,206,fixHalo,2018-04-04T20:38:42.529Z,276.8628851620801,929,0,List Item
6,207,fixHalo,2018-04-04T20:38:44.163Z,298.40661393182046,929,0,List Item
6,208,fixHalo,2018-04-04T20:38:45.619Z,349.24691389608597,790,0,Grid Item
6,209,fixHalo,2018-04-04T20:38:47.610Z,426.2726029629849,991,0,List Item
6,210,fixHalo,2018-04-04T20:38:49.260Z,414.2664232214152,1055,0,List Item
6,211,fixHalo,2018-04-04T20:38:50.670Z,113.74668066970841,813,0,Grid Item
6,212,fixHalo,2018-04-04T20:38:52.242Z,460.8626632651858,1077,0,List Item
6,213,fixHalo,2018-04-04T20:38:53.713Z,619.5435677155916,913,0,Grid Item
6,214,fixHalo,2018-04-04T20:38:55.687Z,569.8328870895173,968,0,List Item
6,215,fixHalo,2018-04-04T20:38:57.676Z,396.3977422549132,1354,0,Toolbar Item
6,216,fixHalo,2018-04-04T20:38:59.413Z,376.41500611196045,968,0,Grid Item
6,217,fixHalo,2018-04-04T20:39:00.969Z,625.2553137377347,874,0,Grid Item
6,218,fixHalo,2018-04-04T20:39:03.818Z,355.66644441143325,868,0,List Item
6,219,fixHalo,2018-04-04T20:39:05.266Z,556.6753610100211,919,0,Toolbar Item
6,220,fixHalo,2018-04-04T20:39:07.041Z,474.970664222585,968,0,List Item
6,221,fixHalo,2018-04-04T20:39:08.465Z,414.9593291402043,791,0,Grid Item
6,222,fixHalo,2018-04-04T20:39:10.030Z,475.44884782004243,930,0,List Item
6,223,fixHalo,2018-04-04T20:39:11.602Z,636.192026303671,922,0,Grid Item
6,224,fixHalo,2018-04-04T20:39:13.485Z,212.27542739684068,699,0,Grid Item
6,225,fixHalo,2018-04-04T20:39:15.552Z,640.7374224593801,1434,0,Grid Item
6,226,fixHalo,2018-04-04T20:39:17.387Z,523.8845118789011,1023,0,List Item
6,227,fixHalo,2018-04-04T20:39:19.091Z,501.6788016410147,1022,0,Toolbar Item
6,228,fixHalo,2018-04-04T20:39:20.733Z,225.39222937870852,680,0,Grid Item
6,229,fixHalo,2018-04-04T20:39:22.986Z,395.13919337057234,1208,0,List Item
6,230,fixHalo,2018-04-04T20:39:24.367Z,372.4698066377794,806,0,Grid Item
6,231,fixHalo,2018-04-04T20:39:27.278Z,229.20052807619766,751,0,Grid Item
6,232,fixHalo,2018-04-04T20:39:29.074Z,101.49942131939245,998,0,Toolbar Item
6,233,fixHalo,2018-04-04T20:39:30.725Z,320.3131007489186,1100,0,Toolbar Item
6,234,fixHalo,2018-04-04T20:39:32.668Z,453.8904956113544,1248,0,List Item
6,235,fixHalo,2018-04-04T20:39:34.758Z,164.76159313974816,997,0,Toolbar Item
6,236,fixHalo,2018-04-04T20:39:36.238Z,524.6691999068031,975,0,Grid Item
6,237,fixHalo,2018-04-04T20:39:37.989Z,544.6878875484696,1000,0,Grid Item
6,238,fixHalo,2018-04-04T20:39:39.892Z,506.27768497624396,1246,0,List Item
6,239,fixHalo,2018-04-04T20:39:41.596Z,333.3651639574516,976,0,Toolbar Item
6,240,fixHalo,2018-04-04T20:39:44.231Z,243.50363414539487,704,0,Grid Item
6,241,normal,2018-04-04T20:40:06.305Z,347.8064038750744,968,0,Grid Item
6,242,normal,2018-04-04T20:40:08.055Z,511.3402923594466,914,0,Grid Item
6,243,normal,2018-04-04T20:40:09.697Z,585.9169690330922,853,0,Grid Item
6,244,normal,2018-04-04T20:40:11.376Z,359.524452372482,1014,0,Grid Item
6,245,normal,2018-04-04T20:40:13.220Z,368.8113774389169,1185,0,List Item
6,246,normal,2018-04-04T20:40:24.963Z,707.6871443796078,1053,0,Grid Item
6,247,normal,2018-04-04T20:40:30.129Z,328.26585214788133,1030,0,List Item
6,248,normal,2018-04-04T20:40:31.554Z,294.07355771144415,767,0,Grid Item
6,249,normal,2018-04-04T20:40:32.948Z,147.4458629694616,813,0,Toolbar Item
6,250,normal,2018-04-04T20:40:34.621Z,526.0132192301871,1076,0,Grid Item
6,251,normal,2018-04-04T20:40:36.533Z,394.84051479722734,1230,0,List Item
6,252,normal,2018-04-04T20:40:38.067Z,535.890842045951,944,0,Grid Item
6,253,normal,2018-04-04T20:40:39.779Z,392.95700415329463,1092,0,List Item
6,254,normal,2018-04-04T20:40:41.513Z,329.5550138394223,1030,0,List Item
6,255,normal,2018-04-04T20:40:43.301Z,347.10772043072575,1130,0,List Item
6,256,normal,2018-04-04T20:40:44.944Z,265.5464315203392,1023,0,List Item
6,257,normal,2018-04-04T20:40:46.585Z,398.72751593487544,1068,0,List Item
6,258,normal,2018-04-04T20:40:48.334Z,299.49930276592147,889,0,Grid Item
6,259,normal,2018-04-04T20:40:49.969Z,433.9670000383529,1006,0,List Item
6,260,normal,2018-04-04T20:40:51.867Z,391.5021798447813,1029,0,Grid Item
6,261,normal,2018-04-04T20:40:54.509Z,309.66006736525134,1030,0,List Item
6,262,normal,2018-04-04T20:40:56.251Z,97.80232624542356,1200,0,Toolbar Item
6,263,normal,2018-04-04T20:40:58.001Z,665.3202480926519,1200,0,Toolbar Item
6,264,normal,2018-04-04T20:41:00.053Z,256.0162007112942,1138,0,Toolbar Item
6,265,normal,2018-04-04T20:41:01.811Z,516.396196543802,1091,0,Grid Item
6,266,normal,2018-04-04T20:41:03.501Z,453.22318654970337,937,0,Grid Item
6,267,normal,2018-04-04T20:41:05.360Z,575.969732275624,1216,0,Toolbar Item
6,268,normal,2018-04-04T20:41:13.461Z,198.45599599556562,627,0,Grid Item
6,269,normal,2018-04-04T20:41:15.498Z,532.2444051462472,1093,0,List Item
6,270,normal,2018-04-04T20:41:17.474Z,444.26928134764785,1372,0,List Item
6,271,normal,2018-04-04T20:41:19.076Z,568.2252914402621,906,0,Grid Item
6,272,normal,2018-04-04T20:41:20.998Z,509.8373582321674,1225,0,List Item
6,273,normal,2018-04-04T20:41:22.491Z,694.1579300473558,898,0,Grid Item
6,274,normal,2018-04-04T20:41:24.212Z,462.2727624229521,906,0,List Item
6,275,normal,2018-04-04T20:41:25.783Z,150.9160610788343,1046,0,Toolbar Item
6,276,normal,2018-04-04T20:41:27.402Z,534.2239177353358,1022,0,List Item
6,277,normal,2018-04-04T20:41:29.432Z,423.79780787604903,1132,0,List Item
6,278,normal,2018-04-04T20:41:43.883Z,567.795006327372,1191,0,List Item
6,279,normal,2018-04-04T20:41:46.299Z,389.0412022433383,1593,1,List Item
6,280,normal,2018-04-04T20:41:48.190Z,389.15672551550534,1123,0,List Item
6,281,normal,2018-04-04T20:41:49.746Z,449.5729165663462,845,0,Grid Item
6,282,normal,2018-04-04T20:41:51.737Z,351.9053953737939,1318,0,List Item
6,283,normal,2018-04-04T20:41:53.914Z,370.7462164670484,1449,0,List Item
6,284,normal,2018-04-04T20:41:55.747Z,352.7177620665273,1005,0,List Item
6,285,normal,2018-04-04T20:41:57.678Z,659.486074563694,1194,0,Toolbar Item
6,286,normal,2018-04-04T20:41:59.667Z,210.33781061297475,838,0,Grid Item
6,287,normal,2018-04-04T20:42:01.495Z,397.22719571161383,1216,0,Toolbar Item
6,288,normal,2018-04-04T20:42:03.228Z,483.6494410419221,1113,0,List Item
6,289,normal,2018-04-04T20:42:04.885Z,317.3809734409759,1008,0,List Item
6,290,normal,2018-04-04T20:42:06.651Z,736.0303373756593,1094,0,Toolbar Item
6,291,normal,2018-04-04T20:42:15.077Z,653.5981998386859,1044,0,Grid Item
6,292,normal,2018-04-04T20:42:17.185Z,324.79365766154245,1186,0,Toolbar Item
6,293,normal,2018-04-04T20:42:19.005Z,415.06312096384886,1177,0,List Item
6,294,normal,2018-04-04T20:42:20.724Z,136.11427181434888,977,0,Toolbar Item
6,295,normal,2018-04-04T20:42:22.149Z,359.45155405678867,921,0,List Item
6,296,normal,2018-04-04T20:42:23.568Z,485.93067408424065,877,0,Toolbar Item
6,297,normal,2018-04-04T20:42:25.534Z,346.2825000780791,1022,0,List Item
6,298,normal,2018-04-04T20:42:28.284Z,471.9342849917574,1820,0,List Item
6,299,normal,2018-04-04T20:42:30.119Z,356.3602385925702,1170,0,List Item
6,300,normal,2018-04-04T20:42:31.705Z,158.765573407114,851,0,Grid Item
