Participant,Trial,Condition,Time,TargetDistance,Duration,Mis-Clicks,Target Location
2,40,fixBubble,2018-03-19T20:26:52.132Z,250.62423732502634,797,0,Toolbar Item
2,41,fixBubble,2018-03-19T20:26:53.745Z,418.52084687381904,930,0,Grid Item
2,42,fixBubble,2018-03-19T20:26:55.443Z,494.48883533469615,950,0,List Item
2,43,fixBubble,2018-03-19T20:26:56.686Z,107.73009356480938,558,0,Grid Item
2,44,fixBubble,2018-03-19T20:26:57.940Z,153.2669170421081,703,0,Toolbar Item
2,45,fixBubble,2018-03-19T20:26:59.342Z,470.0945517167864,828,0,Toolbar Item
2,46,fixBubble,2018-03-19T20:27:01.349Z,147.69519879028175,898,0,Toolbar Item
2,47,fixBubble,2018-03-19T20:27:02.590Z,415.18401037357273,752,0,Grid Item
2,48,fixBubble,2018-03-19T20:27:04.364Z,343.0665869565745,1018,0,List Item
2,49,fixBubble,2018-03-19T20:27:05.825Z,551.0870284668578,993,0,Toolbar Item
2,50,fixBubble,2018-03-19T20:27:07.642Z,430.99177244659825,1135,0,List Item
2,51,fixBubble,2018-03-19T20:27:08.908Z,212.02965180757104,629,0,Grid Item
2,52,fixBubble,2018-03-19T20:27:10.642Z,384.04336723628774,977,0,List Item
2,53,fixBubble,2018-03-19T20:27:12.072Z,622.8521203221261,851,0,Grid Item
2,54,fixBubble,2018-03-19T20:27:13.723Z,542.9040274518801,962,0,List Item
2,55,fixBubble,2018-03-19T20:27:15.326Z,640.3109799782625,866,0,Toolbar Item
2,56,fixBubble,2018-03-19T20:27:16.986Z,280.22950211566126,880,0,Grid Item
2,57,fixBubble,2018-03-19T20:27:18.949Z,402.67098792714484,923,0,Toolbar Item
2,58,fixBubble,2018-03-19T20:27:20.568Z,309.33514666035757,925,0,Toolbar Item
2,59,fixBubble,2018-03-19T20:27:22.299Z,497.12929702411435,1075,0,Grid Item
2,60,fixBubble,2018-03-19T20:27:24.221Z,376.8481557767032,1030,0,Toolbar Item
2,61,fixBubble,2018-03-19T20:27:28.258Z,505.0985876668384,3293,0,List Item
2,62,normal,2018-03-19T20:29:28.013Z,316.2250513837479,1230,0,List Item
2,63,normal,2018-03-19T20:29:29.818Z,94.50593659065355,851,0,Toolbar Item
2,64,normal,2018-03-19T20:29:31.439Z,129.4997481252364,1103,0,Toolbar Item
2,65,normal,2018-03-19T20:29:33.383Z,465.8182000939107,1458,0,List Item
2,66,normal,2018-03-19T20:29:35.121Z,556.1603190169261,935,0,Grid Item
2,67,normal,2018-03-19T20:29:36.701Z,627.0538264473812,898,0,Grid Item
2,68,normal,2018-03-19T20:29:38.521Z,638.0013428883336,1184,0,Toolbar Item
2,69,normal,2018-03-19T20:29:40.232Z,386.0161090459393,959,0,Grid Item
2,70,normal,2018-03-19T20:29:42.958Z,493.68958710934993,1913,2,List Item
2,71,normal,2018-03-19T20:29:44.516Z,398.7074880241969,830,0,Grid Item
2,72,normal,2018-03-19T20:29:46.552Z,233.53582904485162,1278,0,Toolbar Item
2,73,normal,2018-03-19T20:29:48.217Z,388.0446602145405,1115,0,List Item
2,74,normal,2018-03-19T20:29:49.725Z,640.566595991105,920,0,Grid Item
2,75,normal,2018-03-19T20:29:51.302Z,238.33051843127512,874,0,Grid Item
2,76,normal,2018-03-19T20:29:53.712Z,426.76592882775105,1533,1,List Item
2,77,normal,2018-03-19T20:29:55.345Z,454.5038084657657,896,0,Grid Item
2,78,normal,2018-03-19T20:29:57.397Z,362.9652813100679,1238,0,List Item
2,79,normal,2018-03-19T20:29:59.436Z,458.59779051746705,1101,0,List Item
2,80,normal,2018-03-19T20:30:01.272Z,400.07889333381314,1132,0,List Item
2,81,normal,2018-03-19T20:30:02.678Z,244.41276341171792,836,0,Grid Item
2,82,normal,2018-03-19T20:30:05.071Z,505.6135584378346,1836,1,List Item
2,83,normal,2018-03-19T20:30:06.845Z,629.7988774408789,1100,0,Toolbar Item
2,84,normal,2018-03-19T20:30:08.555Z,301.0568455528719,852,0,Grid Item
2,85,normal,2018-03-19T20:30:10.297Z,441.82831248887857,1238,0,List Item
2,86,normal,2018-03-19T20:30:12.142Z,217.75935307685714,788,0,Toolbar Item
2,87,normal,2018-03-19T20:30:13.858Z,126.88103552540346,1028,0,Toolbar Item
2,88,normal,2018-03-19T20:30:15.524Z,450.2311160811396,1075,0,List Item
2,89,normal,2018-03-19T20:30:17.160Z,414.27352068149315,873,0,Grid Item
2,90,normal,2018-03-19T20:30:19.354Z,360.22103657876784,1072,0,List Item
2,91,normal,2018-03-19T20:30:21.452Z,533.0616716376618,1406,0,List Item
2,92,normal,2018-03-19T20:30:23.640Z,353.69811656529714,1611,1,Toolbar Item
2,93,normal,2018-03-19T20:30:25.250Z,271.38850544870684,1054,0,List Item
2,94,normal,2018-03-19T20:30:27.132Z,423.80216025604807,1330,0,List Item
2,95,normal,2018-03-19T20:30:28.674Z,288.4021483402484,876,0,Grid Item
2,96,normal,2018-03-19T20:30:30.466Z,615.6128660817691,1146,0,Toolbar Item
2,97,normal,2018-03-19T20:30:32.143Z,407.4767312779876,885,0,Grid Item
2,98,normal,2018-03-19T20:30:34.042Z,487.52803341163565,1225,0,List Item
