Participant,Trial,Condition,Time,TargetDistance,Duration,Mis-Clicks,Target Location
4,215,normal,2018-03-20T13:44:47.327Z,210.00174640374394,1601,2,Toolbar Item
4,216,normal,2018-03-20T13:44:48.610Z,442.18874216802703,784,0,Grid Item
4,217,normal,2018-03-20T13:44:49.734Z,92.73912524794076,548,0,Grid Item
4,218,normal,2018-03-20T13:44:51.139Z,477.5208467603973,944,0,Grid Item
4,219,normal,2018-03-20T13:44:53.227Z,354.68106173113875,1408,1,List Item
4,220,normal,2018-03-20T13:44:54.692Z,344.6311878106261,981,0,List Item
4,221,normal,2018-03-20T13:44:56.020Z,509.007672117866,810,0,Grid Item
4,222,normal,2018-03-20T13:44:57.998Z,313.9552064319026,1018,0,Toolbar Item
4,223,normal,2018-03-20T13:44:59.350Z,114.18157887992707,883,0,Toolbar Item
4,224,normal,2018-03-20T13:45:00.607Z,229.1570047662578,841,0,Grid Item
4,225,normal,2018-03-20T13:45:02.556Z,198.76966916711913,1450,1,Toolbar Item
4,226,normal,2018-03-20T13:45:03.898Z,188.00849425311492,954,0,Toolbar Item
4,227,normal,2018-03-20T13:45:05.123Z,164.38592257093484,844,0,Toolbar Item
4,228,normal,2018-03-20T13:45:06.590Z,380.3913354124031,1100,0,List Item
4,229,normal,2018-03-20T13:45:07.998Z,307.6206155605741,885,0,List Item
4,230,normal,2018-03-20T13:45:09.237Z,366.20126695924193,853,0,List Item
4,231,normal,2018-03-20T13:45:10.359Z,446.8437475784422,761,0,Grid Item
4,232,normal,2018-03-20T13:45:12.085Z,483.31374962351515,1201,0,List Item
4,233,normal,2018-03-20T13:45:14.166Z,366.3712898969263,1196,1,Toolbar Item
4,234,normal,2018-03-20T13:45:16.650Z,367.62556386754574,1591,1,Toolbar Item
4,235,normal,2018-03-20T13:45:18.543Z,538.5508617324813,1338,0,List Item
4,236,normal,2018-03-20T13:45:19.829Z,225.1278700971469,700,0,Grid Item
4,237,normal,2018-03-20T13:45:21.031Z,461.90802381379956,756,0,Grid Item
4,238,normal,2018-03-20T13:45:23.254Z,614.0347800350726,1638,1,Toolbar Item
4,239,normal,2018-03-20T13:45:25.152Z,426.31720014056293,943,0,List Item
4,240,normal,2018-03-20T13:45:27.208Z,325.2427445741718,1108,1,List Item
4,241,fixBubble,2018-03-20T13:45:50.510Z,426.86841816415983,854,0,Grid Item
4,242,fixBubble,2018-03-20T13:45:52.259Z,313.66340348374274,1118,0,List Item
4,243,fixBubble,2018-03-20T13:45:53.895Z,629.2404337780331,753,0,Grid Item
4,244,fixBubble,2018-03-20T13:45:55.058Z,289.0837394586216,655,0,Grid Item
4,245,fixBubble,2018-03-20T13:45:56.627Z,570.5909921786492,1094,0,List Item
4,246,fixBubble,2018-03-20T13:45:58.665Z,442.41666485701955,1330,0,List Item
4,247,fixBubble,2018-03-20T13:46:00.060Z,519.8648483436859,925,1,Grid Item
4,248,fixBubble,2018-03-20T13:46:01.638Z,441.20872883211604,1057,0,List Item
4,249,fixBubble,2018-03-20T13:46:03.037Z,306.4320161773584,969,0,List Item
4,250,fixBubble,2018-03-20T13:46:04.328Z,310.82682959454485,937,0,List Item
4,251,fixBubble,2018-03-20T13:46:05.446Z,604.6379167304108,740,0,Grid Item
4,252,fixBubble,2018-03-20T13:46:06.708Z,252.03233203172744,647,0,Grid Item
4,253,fixBubble,2018-03-20T13:46:08.355Z,116.94654943603695,855,0,Toolbar Item
4,254,fixBubble,2018-03-20T13:46:09.715Z,220.6712627087938,945,0,Toolbar Item
4,255,fixBubble,2018-03-20T13:46:10.918Z,338.2193344250173,842,0,List Item
4,256,fixBubble,2018-03-20T13:46:12.316Z,344.01679512925136,976,0,Toolbar Item
4,257,fixBubble,2018-03-20T13:46:13.723Z,260.19356902507633,760,0,List Item
4,258,fixBubble,2018-03-20T13:46:14.618Z,188.22727888655365,546,0,Grid Item
4,259,fixBubble,2018-03-20T13:46:16.757Z,712.6624016124786,1753,0,Grid Item
4,260,fixBubble,2018-03-20T13:46:18.258Z,346.85457560955496,924,0,Grid Item
4,261,fixBubble,2018-03-20T13:46:19.548Z,343.2837501636386,811,0,Grid Item
4,262,fixBubble,2018-03-20T13:46:22.245Z,696.421441441396,2107,1,Toolbar Item
4,263,fixBubble,2018-03-20T13:46:23.875Z,623.0857073049033,957,0,Toolbar Item
4,264,fixBubble,2018-03-20T13:46:25.215Z,474.70894663733134,779,0,Grid Item
4,265,fixBubble,2018-03-20T13:46:26.330Z,499.64354585567287,655,0,Grid Item
4,266,fixBubble,2018-03-20T13:46:27.599Z,289.5765325072142,778,0,List Item
4,267,fixBubble,2018-03-20T13:46:28.836Z,458.4829847895114,815,0,Grid Item
4,268,fixBubble,2018-03-20T13:46:30.138Z,384.6581723010873,743,0,Grid Item
4,269,fixBubble,2018-03-20T13:46:32.015Z,367.7575019402664,885,0,List Item
4,270,fixBubble,2018-03-20T13:46:33.268Z,329.25731658736726,854,0,Toolbar Item
4,271,fixBubble,2018-03-20T13:46:34.965Z,256.1813494815972,871,0,Toolbar Item
4,272,fixBubble,2018-03-20T13:46:36.101Z,487.5346373188678,693,0,Grid Item
4,273,fixBubble,2018-03-20T13:46:37.742Z,451.16963893135863,971,0,List Item
4,274,fixBubble,2018-03-20T13:46:39.079Z,159.96498221441692,794,0,Toolbar Item
4,275,fixBubble,2018-03-20T13:46:40.379Z,401.4555766834477,862,0,List Item
4,276,fixBubble,2018-03-20T13:46:41.773Z,509.53679275072443,1001,0,List Item
4,277,fixBubble,2018-03-20T13:46:43.630Z,417.6198584035525,728,0,Grid Item
4,278,fixBubble,2018-03-20T13:46:44.831Z,447.37847143859494,674,0,Grid Item
4,279,fixBubble,2018-03-20T13:46:46.964Z,387.0216955796042,1370,0,List Item
4,280,fixBubble,2018-03-20T13:46:48.665Z,292.1396867258013,975,0,Toolbar Item
4,281,fixBubble,2018-03-20T13:46:50.364Z,396.2225921523519,838,0,List Item
4,282,fixBubble,2018-03-20T13:46:51.726Z,446.4170057334322,922,0,List Item
4,283,fixBubble,2018-03-20T13:46:53.027Z,409.3499681519128,801,0,Grid Item
4,284,fixBubble,2018-03-20T13:46:54.643Z,349.30442361272117,1000,0,Toolbar Item
4,285,fixBubble,2018-03-20T13:46:56.129Z,259.82880100460295,999,0,List Item
4,286,fixBubble,2018-03-20T13:46:57.813Z,480.45843278703836,1151,0,List Item
4,287,fixBubble,2018-03-20T13:46:59.491Z,395.87812903041805,1005,0,List Item
4,288,fixBubble,2018-03-20T13:47:01.216Z,170.39137079357454,1247,1,Toolbar Item
4,289,fixBubble,2018-03-20T13:47:02.601Z,283.16176287855245,883,0,Toolbar Item
4,290,fixBubble,2018-03-20T13:47:04.432Z,330.2899754732801,824,0,List Item
4,291,fixBubble,2018-03-20T13:47:05.669Z,314.5028504980236,830,0,List Item
4,292,fixBubble,2018-03-20T13:47:07.039Z,367.78282420833824,1006,0,List Item
4,293,fixBubble,2018-03-20T13:47:08.417Z,326.54397544303276,869,0,List Item
4,294,fixBubble,2018-03-20T13:47:09.761Z,377.58349139148305,939,0,List Item
4,295,fixBubble,2018-03-20T13:47:11.385Z,578.7280002991638,1100,0,Toolbar Item
4,296,fixBubble,2018-03-20T13:47:12.585Z,203.55553974333517,644,0,Grid Item
4,297,fixBubble,2018-03-20T13:47:14.008Z,361.57155955414055,885,0,List Item
4,298,fixBubble,2018-03-20T13:47:15.396Z,404.1559689573359,909,0,Toolbar Item
4,299,fixBubble,2018-03-20T13:47:16.725Z,368.74833500212736,693,0,Toolbar Item
4,300,fixBubble,2018-03-20T13:47:18.519Z,538.0710503012682,1186,0,List Item
